3/14 09:02:20.928  ---- Startup ----
3/14 09:02:30.072  ---- ClientAvailableHotfixes ----
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2CliTask
3/14 09:02:30.081      51006, QuestV2
3/14 09:02:30.081      51008, SpellMisc
3/14 09:02:30.081      51008, SpellMisc
3/14 09:02:30.081      51008, SpellMisc
3/14 09:02:30.081      51008, SpellMisc
3/14 09:02:30.081      51008, SpellMisc
3/14 09:02:30.081      51008, SpellMisc
3/14 09:02:30.081      51009, SpellTargetRestrictions
3/14 09:02:30.081      51009, SpellEffect
3/14 09:02:30.081      51009, SpellProceduralEffect
3/14 09:02:30.081      51009, SpellEffect
3/14 09:02:30.081      51009, SpellEffect
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, SpellVisualKitEffect
3/14 09:02:30.081      51009, SpellVisualKitModelAttach
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, SpellEffect
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, Creature
3/14 09:02:30.081      51009, SpellEffect
3/14 09:02:30.081      51009, MapChallengeMode
3/14 09:02:30.081      51009, SpellVisualKitAreaModel
3/14 09:02:30.081      51009, SpellAuraOptions
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, MapChallengeMode
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, SpellMisc
3/14 09:02:30.081      51009, Creature
3/14 09:02:30.081      51009, SpellVisualKitEffect
3/14 09:02:30.081      51010, SpellMisc
3/14 09:02:30.081      51010, SpellMisc
3/14 09:02:30.081      51011, SpellEffect
3/14 09:02:30.081      51012, QuestPOIPoint
3/14 09:02:30.081      51012, QuestPOIBlob
3/14 09:02:30.081      51012, QuestPOIBlob
3/14 09:02:30.081      51012, QuestPOIBlob
3/14 09:02:30.081      51012, QuestPOIPoint
3/14 09:02:30.081      51012, QuestPOIPoint
3/14 09:02:30.081      51013, SpellReagents
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, JournalSectionXDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, JournalEncounterSection
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, JournalEncounterSection
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, JournalSectionXDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellTargetRestrictions
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, CreatureDifficulty
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellEffect
3/14 09:02:30.081      51014, SpellMisc
3/14 09:02:30.081      51018, SpellMisc
3/14 09:02:30.081      51018, SpellMisc
3/14 09:02:30.081      51018, SpellMisc
3/14 09:02:30.081      51020, GameObjects
3/14 09:02:30.081      51020, SpellEffect
3/14 09:02:30.081      51020, SpellEffect
3/14 09:02:30.081      51020, SpellMisc
3/14 09:02:30.081      51020, SpellAuraRestrictions
3/14 09:02:30.081      51020, SpellName
3/14 09:02:30.081      51020, SpellEffect
3/14 09:02:30.081      51020, Spell
3/14 09:02:30.081      51021, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51022, CreatureDifficulty
3/14 09:02:30.081      51024, AreaTriggerActionSet
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, ModifierTree
3/14 09:02:30.081      51024, PlayerCondition
3/14 09:02:30.081      51025, CreatureDifficulty
3/14 09:02:30.081      51025, Creature
3/14 09:02:30.081      51027, CreatureDifficulty
3/14 09:02:30.081      51028, SpellEffect
3/14 09:02:30.081      51029, Creature
3/14 09:02:30.081      51029, CreatureDifficulty
3/14 09:02:30.081      51030, SpellMisc
3/14 09:02:30.081      51031, CreatureDifficulty
3/14 09:02:30.081      51031, SpellEffect
3/14 09:02:30.081      51031, SpellEffect
3/14 09:02:30.081      51032, SpellMisc
3/14 09:02:30.081      51033, Creature
3/14 09:02:30.081      51033, CreatureDifficulty
3/14 09:02:30.081      51033, CreatureDifficulty
3/14 09:02:30.081      51034, SpellMisc
3/14 09:02:30.081      51035, Creature
3/14 09:02:30.081      51035, CreatureDifficulty
3/14 09:02:30.081      51035, CreatureDifficulty
3/14 09:02:30.081      51035, Creature
3/14 09:02:30.081      51035, Creature
3/14 09:02:30.081      51035, CreatureDifficulty
3/14 09:02:30.081      51035, Creature
3/14 09:02:30.081      51035, CreatureDifficulty
3/14 09:02:30.081      51035, CreatureDifficulty
3/14 09:02:30.081      51035, Creature
3/14 09:02:30.081      51035, CreatureDifficulty
3/14 09:02:30.081      51036, CreatureDifficulty
3/14 09:02:30.081      51038, SpellMisc
3/14 09:02:30.081      51038, SpellMisc
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, JournalEncounterSection
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, JournalSectionXDifficulty
3/14 09:02:30.081      51039, JournalSectionXDifficulty
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, JournalSectionXDifficulty
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, SpellEffect
3/14 09:02:30.081      51039, JournalEncounterSection
3/14 09:02:30.081      51039, CreatureDifficulty
3/14 09:02:30.081      51039, JournalSectionXDifficulty
3/14 09:02:30.081      51040, SpellMisc
3/14 09:02:30.081      51042, Criteria
3/14 09:02:30.081      51042, ModifierTree
3/14 09:02:30.081      51042, WorldStateExpression
3/14 09:02:30.081      51042, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, PlayerCondition
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51043, ModifierTree
3/14 09:02:30.081      51044, SpellMisc
3/14 09:02:30.081      51044, SpellMisc
3/14 09:02:30.081      51044, SpellMisc
3/14 09:02:30.081      51045, QuestObjective
3/14 09:02:30.081      51045, QuestV2CliTask
3/14 09:02:30.081      51045, QuestV2
3/14 09:02:30.081      51045, QuestV2
3/14 09:02:30.081      51045, QuestV2CliTask
3/14 09:02:30.081      51046, Creature
3/14 09:02:30.081      51050, SpellCategories
3/14 09:02:30.081      51050, SpellMisc
3/14 09:02:30.081      51050, BattlePetSpeciesXAbility
3/14 09:02:30.081      51050, SpellInterrupts
3/14 09:02:30.081      51050, SpellCooldowns
3/14 09:02:30.081      51050, SpellEffect
3/14 09:02:30.081      51050, Spell
3/14 09:02:30.081      51050, BattlePetSpeciesState
3/14 09:02:30.081      51050, BattlePetSpeciesXAbility
3/14 09:02:30.081      51050, BattlePetSpeciesState
3/14 09:02:30.081      51050, BattlePetSpeciesState
3/14 09:02:30.081      51050, SpellName
3/14 09:02:30.081      51050, BattlePetSpeciesXAbility
3/14 09:02:30.081      51050, CreatureXDisplayInfo
3/14 09:02:30.081      51050, CreatureDifficulty
3/14 09:02:30.081      51050, SpellXSpellVisual
3/14 09:02:30.081      51050, BattlePetSpecies
3/14 09:02:30.081      51050, BattlePetSpeciesXAbility
3/14 09:02:30.081      51050, BattlePetSpeciesXAbility
3/14 09:02:30.081      51050, BattlePetSpeciesXAbility
3/14 09:02:30.081      51050, Creature
3/14 09:02:30.081      51051, SpellEffect
3/14 09:02:30.081      51051, SpellEffect
3/14 09:02:30.081      51051, SpellEffect
3/14 09:02:30.081      51051, SpellInterrupts
3/14 09:02:30.081      51051, SpellEffect
3/14 09:02:30.081      51051, SpellMisc
3/14 09:02:30.081      51051, Spell
3/14 09:02:30.081      51051, SpellName
3/14 09:02:30.081      51051, SpellMisc
3/14 09:02:30.081      51051, Spell
3/14 09:02:30.081      51051, SpellName
3/14 09:02:30.081      51052, QuestV2
3/14 09:02:30.081      51052, QuestV2CliTask
3/14 09:02:30.081      51052, TransmogHoliday
3/14 09:02:30.081      51052, TradeSkillItem
3/14 09:02:30.081      51052, ItemSparse
3/14 09:02:30.081      51052, ItemSearchName
3/14 09:02:30.081      51052, QuestObjective
3/14 09:02:30.081      51052, Item
3/14 09:02:30.081      51052, Item
3/14 09:02:30.081      51052, ItemSearchName
3/14 09:02:30.081      51052, ItemSparse
3/14 09:02:30.081      51052, QuestObjective
3/14 09:02:30.081      51052, QuestV2
3/14 09:02:30.081      51052, TradeSkillItem
3/14 09:02:30.081      51052, TransmogHoliday
3/14 09:02:30.081      51052, QuestV2CliTask
3/14 09:02:30.081      51053, SpellMisc
3/14 09:02:30.081      51054, SpellMisc
3/14 09:02:30.081      51058, SpellMisc
3/14 09:02:30.081      51058, PlayerCondition
3/14 09:02:30.081      51058, CreatureDifficulty
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, SpellEffect
3/14 09:02:30.081      51058, SpellMisc
3/14 09:02:30.081      51058, SpellEffect
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, SpellEffect
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, AreaGroupMember
3/14 09:02:30.081      51058, SpellEffect
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, SpellMisc
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, SpellMisc
3/14 09:02:30.081      51058, SpellEffect
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, Phase
3/14 09:02:30.081      51058, Phase
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, ModifierTree
3/14 09:02:30.081      51058, PlayerCondition
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, SpellVisualKitModelAttach
3/14 09:02:30.081      51058, SpellVisualKitEffect
3/14 09:02:30.081      51059, ModifierTree
3/14 09:02:30.081      51059, ModifierTree
3/14 09:02:30.081      51060, SpellMisc
3/14 09:02:30.081      51061, CreatureDifficulty
3/14 09:02:30.081      51062, SpellEffect
3/14 09:02:30.081      51062, SpellName
3/14 09:02:30.081      51062, Spell
3/14 09:02:30.081      51062, SpellEffect
3/14 09:02:30.081      51062, SpellEffect
3/14 09:02:30.081      51064, QuestPOIPoint
3/14 09:02:30.081      51064, QuestPOIPoint
3/14 09:02:30.081      51064, QuestPOIPoint
3/14 09:02:30.081      51065, CreatureDifficulty
3/14 09:02:30.081      51067, Spell
3/14 09:02:30.081      51067, SpellName
3/14 09:02:30.081      51067, Creature
3/14 09:02:30.081      51067, SpellInterrupts
3/14 09:02:30.081      51067, SpellEffect
3/14 09:02:30.081      51067, SpellMisc
3/14 09:02:30.081      51067, SpellEffect
3/14 09:02:30.081      51067, SpellEffect
3/14 09:02:30.081      51068, ModifierTree
3/14 09:02:30.081      51068, ModifierTree
3/14 09:02:30.081      51068, ModifierTree
3/14 09:02:30.081      51068, ModifierTree
3/14 09:02:30.081      51068, ModifierTree
3/14 09:02:30.081      51069, PlayerCondition
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, PlayerCondition
3/14 09:02:30.081      51069, Phase
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, Phase
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51069, AreaTriggerActionSet
3/14 09:02:30.081      51069, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, PlayerCondition
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, QuestV2
3/14 09:02:30.081      51070, QuestV2CliTask
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, Creature
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51070, ModifierTree
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, Creature
3/14 09:02:30.081      51071, CreatureDifficulty
3/14 09:02:30.081      51071, CreatureDifficulty
